simulation_id,sensor_id,sensor_x,sensor_y,sensor_noise,sensor_is_fault,RH,wind_type,wind_speed,stability_value,aerosol_type,source_x,source_y,source_h,emission_rate,real_concentration_name_file,wind_dir_cos,wind_dir_sin
3,9,463.0,44.0,0.0001,False,0.0,0,1.91,0,3,295.0,218.0,5.17,0.0075,sim_3_conc_real_2025-10-27.npy,1.0,0.0
4,0,40.0,15.0,0.0003,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,1,294.0,358.0,0.0004,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,2,50.0,281.0,0.0004,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,3,0.0,365.0,0.0,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,4,263.0,476.0,0.0005,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,5,29.0,12.0,0.0,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,6,108.0,8.0,0.0004,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,7,170.0,69.0,0.0001,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,8,223.0,304.0,0.0001,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
4,9,487.0,128.0,0.0002,False,0.0,1,3.27,0,1,280.0,367.0,9.74,0.0031,sim_4_conc_real_2025-10-27.npy,-0.018030504291115235,0.03503914333498253
5,0,210.0,198.0,0.0005,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,1,196.0,244.0,0.0001,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,2,16.0,28.0,0.0004,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,3,498.0,34.0,0.0003,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,4,359.0,477.0,0.0002,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,5,26.0,229.0,0.0005,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,6,307.0,68.0,0.0003,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,7,325.0,246.0,0.0004,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,8,1.0,389.0,0.0002,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
5,9,276.0,174.0,0.0002,False,0.0,0,5.02,3,1,60.0,423.0,9.47,0.0033,sim_5_conc_real_2025-10-27.npy,1.0,0.0
6,0,485.0,237.0,0.0001,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,1,343.0,304.0,0.0003,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,2,477.0,203.0,0.0003,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,3,114.0,257.0,0.0003,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,4,231.0,148.0,0.0004,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,5,39.0,106.0,0.0001,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,6,367.0,282.0,0.0,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,7,126.0,179.0,0.0005,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,8,75.0,9.0,0.0003,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
6,9,154.0,130.0,0.0002,False,0.0,0,2.16,0,6,49.0,408.0,5.15,0.0083,sim_6_conc_real_2025-10-27.npy,1.0,0.0
7,0,274.0,398.0,0.0002,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,1,19.0,163.0,0.0002,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,2,281.0,55.0,0.0004,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,3,139.0,207.0,0.0005,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,4,328.0,370.0,0.0004,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,5,153.0,270.0,0.0004,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,6,345.0,24.0,0.0003,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,7,252.0,200.0,0.0003,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,8,451.0,347.0,0.0001,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
7,9,140.0,62.0,0.0001,False,0.96,0,5.45,5,2,136.0,193.0,7.94,0.0007,sim_7_conc_real_2025-10-27.npy,1.0,0.0
8,0,461.0,119.0,0.0003,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,1,250.0,307.0,0.0004,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,2,52.0,360.0,0.0004,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,3,338.0,432.0,0.0002,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,4,33.0,498.0,0.0003,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,5,403.0,190.0,0.0,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,6,267.0,52.0,0.0004,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,7,244.0,271.0,0.0002,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,8,459.0,385.0,0.0003,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
8,9,115.0,122.0,0.0003,False,0.0,1,0.74,4,3,175.0,13.0,2.59,0.0064,sim_8_conc_real_2025-10-27.npy,0.042572583427131425,0.0724610447119756
9,0,310.0,272.0,0.0003,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,1,387.0,349.0,0.0003,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,2,44.0,399.0,0.0002,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,3,305.0,241.0,0.0002,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,4,385.0,320.0,0.0003,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,5,263.0,187.0,0.0001,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,6,225.0,277.0,0.0002,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,7,394.0,479.0,0.0004,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,8,298.0,355.0,0.0002,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
9,9,36.0,182.0,0.0004,False,0.0,1,4.03,1,5,122.0,83.0,6.09,0.0026,sim_9_conc_real_2025-10-27.npy,0.07451912920520085,0.039901094379055466
10,0,145.0,239.0,0.0,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,1,441.0,328.0,0.0004,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,2,311.0,405.0,0.0002,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,3,282.0,487.0,0.0004,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,4,110.0,264.0,0.0003,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,5,302.0,473.0,0.0,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,6,220.0,361.0,0.0005,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,7,197.0,179.0,0.0001,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,8,367.0,117.0,0.0004,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
10,9,37.0,244.0,0.0,False,0.0,2,3.3,1,6,25.0,220.0,6.92,0.007,sim_10_conc_real_2025-10-27.npy,0.8162592116712974,0.04952105692276545
11,0,476.0,453.0,0.0002,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,1,494.0,244.0,0.0,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,2,399.0,321.0,0.0001,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,3,203.0,290.0,0.0003,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,4,36.0,3.0,0.0001,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,5,4.0,29.0,0.0,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,6,86.0,12.0,0.0003,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,7,265.0,172.0,0.0001,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,8,372.0,448.0,0.0003,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
11,9,111.0,11.0,0.0001,False,0.41,0,2.81,1,0,211.0,7.0,7.07,0.0017,sim_11_conc_real_2025-10-27.npy,1.0,0.0
12,0,312.0,368.0,0.0004,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,1,239.0,126.0,0.0003,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,2,464.0,189.0,0.0001,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,3,191.0,134.0,0.0004,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,4,360.0,356.0,0.0004,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,5,273.0,360.0,0.0,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,6,186.0,69.0,0.0004,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,7,258.0,476.0,0.0,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,8,255.0,361.0,0.0003,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
12,9,263.0,355.0,0.0002,False,0.0,2,3.73,3,5,161.0,170.0,5.6,0.0059,sim_12_conc_real_2025-10-27.npy,0.7878124490792615,0.06548427046816956
13,0,237.0,380.0,0.0004,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,1,31.0,230.0,0.0005,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,2,206.0,210.0,0.0,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,3,495.0,96.0,0.0001,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,4,361.0,321.0,0.0005,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,5,286.0,266.0,0.0001,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,6,243.0,30.0,0.0002,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,7,121.0,96.0,0.0,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,8,16.0,351.0,0.0004,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
13,9,75.0,22.0,0.0002,False,0.9,2,5.93,2,5,163.0,4.0,4.28,0.0078,sim_13_conc_real_2025-10-27.npy,0.777504161747326,0.02030805572048711
14,0,293.0,16.0,0.0,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,1,288.0,387.0,0.0002,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,2,207.0,112.0,0.0001,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,3,216.0,122.0,0.0004,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,4,245.0,436.0,0.0004,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,5,306.0,252.0,0.0001,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,6,458.0,277.0,0.0005,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,7,157.0,491.0,0.0003,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,8,198.0,155.0,0.0005,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
14,9,448.0,59.0,0.0002,False,0.77,1,4.02,2,6,77.0,83.0,7.5,0.0056,sim_14_conc_real_2025-10-27.npy,0.04932040129818723,-0.03232442735312359
15,0,436.0,263.0,0.0004,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,1,277.0,380.0,0.0004,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,2,464.0,333.0,0.0001,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,3,270.0,340.0,0.0,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,4,397.0,456.0,0.0003,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,5,206.0,76.0,0.0004,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,6,281.0,208.0,0.0002,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,7,150.0,59.0,0.0004,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,8,300.0,368.0,0.0002,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
15,9,76.0,101.0,0.0001,False,0.0,2,4.21,1,5,322.0,414.0,1.37,0.0095,sim_15_conc_real_2025-10-27.npy,0.768674979202555,0.04023551818484475
16,0,74.0,12.0,0.0001,False,0.67,0,4.61,2,0,465.0,24.0,2.78,0.0084,sim_16_conc_real_2025-10-27.npy,1.0,0.0
16,1,308.0,321.0,0.0004,False,0.67,0,4.61,2,0,465.0,24.0,2.78,0.0084,sim_16_conc_real_2025-10-27.npy,1.0,0.0
16,2,182.0,10.0,0.0001,False,0.67,0,4.61,2,0,465.0,24.0,2.78,0.0084,sim_16_conc_real_2025-10-27.npy,1.0,0.0
